1232.080 1262.680 2016-07-11 00:00:00	 1232.480 2016-07-12 00:00:00 0.400
1246.550 1249.790 2016-07-13 00:00:00	 1260.950 2016-07-14 00:00:00 14.400
1222.680 1240.790 2016-07-15 00:00:00	 1216.730 2016-07-18 00:00:00 -5.950
1247.480 1238.360 2016-07-20 00:00:00	 1253.030 2016-07-21 00:00:00 5.550
1257.550 1237.180 2016-07-22 00:00:00	 1279.480 2016-07-25 00:00:00 21.930
1276.300 1241.900 2016-07-26 00:00:00	 1288.780 2016-07-27 00:00:00 12.480
1309.630 1254.060 2016-07-28 00:00:00	 1309.650 2016-07-29 00:00:00 0.020
1349.600 1275.650 2016-08-02 00:00:00	 1328.150 2016-08-03 00:00:00 -21.450
1326.000 1287.830 2016-08-04 00:00:00	 1324.550 2016-08-05 00:00:00 -1.450
1324.750 1302.080 2016-08-08 00:00:00	 1325.100 2016-08-09 00:00:00 0.350
1337.700 1313.670 2016-08-10 00:00:00	 1354.950 2016-08-11 00:00:00 17.250
1369.230 1327.040 2016-08-12 00:00:00	 1345.850 2016-08-16 00:00:00 -23.380
1312.280 1333.680 2016-08-17 00:00:00	 1319.280 2016-08-18 00:00:00 7.000
1301.750 1333.810 2016-08-19 00:00:00	 1274.350 2016-08-22 00:00:00 -27.400
1300.530 1324.600 2016-08-23 00:00:00	 1286.030 2016-08-24 00:00:00 -14.500
1275.530 1317.990 2016-08-25 00:00:00	 1262.480 2016-08-26 00:00:00 -13.050
1250.280 1308.240 2016-08-29 00:00:00	 1272.080 2016-08-30 00:00:00 21.800
1255.650 1298.590 2016-08-31 00:00:00	 1253.750 2016-09-01 00:00:00 -1.900
1257.400 1283.370 2016-09-02 00:00:00	 1242.030 2016-09-06 00:00:00 -15.370
1220.280 1269.390 2016-09-07 00:00:00	 1161.050 2016-09-08 00:00:00 -59.230
1176.230 1249.120 2016-09-09 00:00:00	 1179.530 2016-09-12 00:00:00 3.300
1164.230 1232.610 2016-09-14 00:00:00	 1163.480 2016-09-15 00:00:00 -0.750
1180.850 1217.090 2016-09-16 00:00:00	 1205.730 2016-09-19 00:00:00 24.880
1203.250 1209.680 2016-09-20 00:00:00	 1206.700 2016-09-21 00:00:00 3.450
1189.000 1200.250 2016-09-22 00:00:00	 1199.050 2016-09-23 00:00:00 10.050
1200.550 1192.280 2016-09-26 00:00:00	 1218.050 2016-09-27 00:00:00 17.500
1211.530 1189.940 2016-09-28 00:00:00	 1218.900 2016-09-29 00:00:00 7.370
1215.400 1196.870 2016-09-30 00:00:00	 1205.850 2016-10-03 00:00:00 -9.550
1202.580 1201.490 2016-10-04 00:00:00	 1193.180 2016-10-05 00:00:00 -9.400
1194.380 1204.580 2016-10-06 00:00:00	 1183.900 2016-10-07 00:00:00 -10.480
1190.150 1202.090 2016-10-10 00:00:00	 1164.450 2016-10-13 00:00:00 -25.700
1183.100 1198.650 2016-10-14 00:00:00	 1181.230 2016-10-17 00:00:00 -1.870
1200.100 1197.340 2016-10-18 00:00:00	 1197.550 2016-10-19 00:00:00 -2.550
1200.580 1195.100 2016-10-20 00:00:00	 1214.330 2016-10-21 00:00:00 13.750
1213.850 1194.660 2016-10-24 00:00:00	 1199.230 2016-10-25 00:00:00 -14.620
1198.130 1193.870 2016-10-26 00:00:00	 1209.050 2016-10-27 00:00:00 10.920
1199.350 1195.360 2016-10-28 00:00:00	 1195.530 2016-10-30 00:00:00 -3.820
1175.000 1195.110 2016-11-01 00:00:00	 1152.030 2016-11-02 00:00:00 -22.970
1159.730 1192.550 2016-11-03 00:00:00	 1165.280 2016-11-04 00:00:00 5.550
1138.530 1187.010 2016-11-07 00:00:00	 1141.600 2016-11-08 00:00:00 3.070
1084.930 1174.750 2016-11-09 00:00:00	 1077.730 2016-11-10 00:00:00 -7.200
1050.580 1153.340 2016-11-11 00:00:00	 1060.650 2016-11-15 00:00:00 10.070
1094.800 1136.060 2016-11-16 00:00:00	 1068.600 2016-11-17 00:00:00 -26.200
1062.550 1116.250 2016-11-18 00:00:00	 1066.450 2016-11-21 00:00:00 3.900
1067.500 1099.350 2016-11-22 00:00:00	 1078.180 2016-11-23 00:00:00 10.680
1094.230 1089.400 2016-11-24 00:00:00	 1150.180 2016-11-25 00:00:00 55.950
1141.300 1088.520 2016-11-28 00:00:00	 1129.930 2016-11-29 00:00:00 -11.370
1138.030 1091.480 2016-11-30 00:00:00	 1131.730 2016-12-01 00:00:00 -6.300
1110.930 1099.650 2016-12-02 00:00:00	 1093.000 2016-12-05 00:00:00 -17.930
1091.180 1101.700 2016-12-06 00:00:00	 1077.280 2016-12-07 00:00:00 -13.900
1097.880 1104.840 2016-12-08 00:00:00	 1097.630 2016-12-09 00:00:00 -0.250
1104.100 1109.680 2016-12-12 00:00:00	 1100.150 2016-12-13 00:00:00 -3.950
1103.800 1111.940 2016-12-14 00:00:00	 1129.650 2016-12-15 00:00:00 25.850
1141.330 1110.470 2016-12-16 00:00:00	 1144.450 2016-12-19 00:00:00 3.120
1169.650 1113.770 2016-12-20 00:00:00	 1156.800 2016-12-21 00:00:00 -12.850
1153.850 1118.620 2016-12-22 00:00:00	 1144.050 2016-12-23 00:00:00 -9.800
1156.700 1136.460 2016-12-28 00:00:00	 1175.850 2016-12-29 00:00:00 19.150
1182.780 1147.660 2016-12-30 00:00:00	 1180.680 2017-01-02 00:00:00 -2.100
1184.130 1159.150 2017-01-03 00:00:00	 1189.750 2017-01-04 00:00:00 5.620
1167.200 1165.300 2017-01-05 00:00:00	 1140.700 2017-01-06 00:00:00 -26.500
1151.850 1163.760 2017-01-09 00:00:00	 1157.680 2017-01-10 00:00:00 5.830
1162.200 1164.420 2017-01-11 00:00:00	 1172.180 2017-01-12 00:00:00 9.980
1124.650 1164.860 2017-01-13 00:00:00	 1129.280 2017-01-16 00:00:00 4.630
1139.380 1161.310 2017-01-17 00:00:00	 1147.550 2017-01-18 00:00:00 8.170
1145.500 1156.620 2017-01-19 00:00:00	 1142.680 2017-01-20 00:00:00 -2.820
1153.350 1151.710 2017-01-23 00:00:00	 1159.180 2017-01-24 00:00:00 5.830
1176.500 1150.190 2017-01-25 00:00:00	 1178.900 2017-01-27 00:00:00 2.400
1166.450 1153.960 2017-01-30 00:00:00	 1114.900 2017-01-31 00:00:00 -51.550
1083.950 1145.320 2017-02-01 00:00:00	 1103.830 2017-02-02 00:00:00 19.880
1116.280 1139.840 2017-02-03 00:00:00	 1120.380 2017-02-06 00:00:00 4.100
1122.300 1137.980 2017-02-07 00:00:00	 1135.480 2017-02-08 00:00:00 13.180
1158.650 1138.060 2017-02-09 00:00:00	 1198.980 2017-02-10 00:00:00 40.330
1207.130 1145.920 2017-02-13 00:00:00	 1203.130 2017-02-14 00:00:00 -4.000
1206.850 1151.230 2017-02-15 00:00:00	 1223.880 2017-02-16 00:00:00 17.030
1203.950 1157.120 2017-02-17 00:00:00	 1251.100 2017-02-20 00:00:00 47.150
1232.680 1177.470 2017-02-21 00:00:00	 1205.750 2017-02-22 00:00:00 -26.930
1244.930 1202.550 2017-02-27 00:00:00	 1233.130 2017-02-28 00:00:00 -11.800
1239.780 1217.920 2017-03-01 00:00:00	 1250.730 2017-03-02 00:00:00 10.950
1247.030 1227.930 2017-03-03 00:00:00	 1236.250 2017-03-06 00:00:00 -10.780
1249.900 1233.350 2017-03-07 00:00:00	 1256.100 2017-03-08 00:00:00 6.200
1259.880 1239.440 2017-03-09 00:00:00	 1271.130 2017-03-10 00:00:00 11.250
1283.750 1246.570 2017-03-14 00:00:00	 1249.150 2017-03-15 00:00:00 -34.600
1262.880 1253.220 2017-03-17 00:00:00	 1240.000 2017-03-20 00:00:00 -22.880
1243.350 1253.600 2017-03-21 00:00:00	 1239.480 2017-03-22 00:00:00 -3.870
1230.180 1252.110 2017-03-23 00:00:00	 1213.600 2017-03-24 00:00:00 -16.580
1206.030 1247.560 2017-03-27 00:00:00	 1214.980 2017-03-28 00:00:00 8.950
1222.300 1242.650 2017-03-29 00:00:00	 1220.500 2017-03-30 00:00:00 -1.800
1215.900 1235.900 2017-03-31 00:00:00	 1205.850 2017-04-03 00:00:00 -10.050
1200.630 1226.870 2017-04-05 00:00:00	 1200.030 2017-04-06 00:00:00 -0.600
1214.530 1219.100 2017-04-07 00:00:00	 1211.130 2017-04-10 00:00:00 -3.400
1209.650 1214.630 2017-04-11 00:00:00	 1196.630 2017-04-12 00:00:00 -13.020
1164.330 1206.860 2017-04-13 00:00:00	 1157.430 2017-04-17 00:00:00 -6.900
1154.400 1199.160 2017-04-18 00:00:00	 1149.580 2017-04-19 00:00:00 -4.820
1162.750 1190.240 2017-04-20 00:00:00	 1155.400 2017-04-21 00:00:00 -7.350
1164.050 1181.880 2017-04-24 00:00:00	 1155.750 2017-04-25 00:00:00 -8.300
1155.180 1175.060 2017-04-26 00:00:00	 1151.330 2017-04-27 00:00:00 -3.850
1136.580 1166.010 2017-04-28 00:00:00	 1144.950 2017-05-02 00:00:00 8.370
1168.650 1158.360 2017-05-03 00:00:00	 1165.050 2017-05-04 00:00:00 -3.600
1160.250 1155.810 2017-05-05 00:00:00	 1171.230 2017-05-08 00:00:00 10.980
1176.280 1158.360 2017-05-09 00:00:00	 1166.230 2017-05-10 00:00:00 -10.050
1174.730 1160.400 2017-05-11 00:00:00	 1180.330 2017-05-12 00:00:00 5.600
1182.550 1163.510 2017-05-15 00:00:00	 1214.580 2017-05-16 00:00:00 32.030
1227.680 1172.890 2017-05-17 00:00:00	 1268.100 2017-05-18 00:00:00 40.420
1253.580 1189.580 2017-05-19 00:00:00	 1265.680 2017-05-22 00:00:00 12.100
1260.850 1204.790 2017-05-23 00:00:00	 1279.580 2017-05-24 00:00:00 18.730
1312.300 1223.840 2017-05-25 00:00:00	 1289.130 2017-05-26 00:00:00 -23.170
1286.430 1240.120 2017-05-29 00:00:00	 1275.550 2017-05-30 00:00:00 -10.880
1273.300 1254.970 2017-05-31 00:00:00	 1276.800 2017-06-01 00:00:00 3.500
1282.450 1269.000 2017-06-02 00:00:00	 1301.980 2017-06-05 00:00:00 19.530
1348.000 1283.840 2017-06-06 00:00:00	 1307.630 2017-06-07 00:00:00 -40.370
1260.800 1287.180 2017-06-08 00:00:00	 1253.500 2017-06-09 00:00:00 -7.300
1243.600 1285.070 2017-06-12 00:00:00	 1225.780 2017-06-13 00:00:00 -17.820
1205.600 1269.750 2017-06-15 00:00:00	 1199.850 2017-06-16 00:00:00 -5.750
1215.850 1259.300 2017-06-19 00:00:00	 1222.500 2017-06-20 00:00:00 6.650
1203.150 1250.410 2017-06-21 00:00:00	 1197.430 2017-06-22 00:00:00 -5.720
1180.850 1235.690 2017-06-23 00:00:00	 1171.430 2017-06-27 00:00:00 -9.420
1175.030 1213.600 2017-06-28 00:00:00	 1166.630 2017-06-29 00:00:00 -8.400
1181.180 1201.710 2017-06-30 00:00:00	 1186.800 2017-07-03 00:00:00 5.620
1183.430 1194.630 2017-07-04 00:00:00	 1178.000 2017-07-05 00:00:00 -5.430
1173.780 1188.280 2017-07-06 00:00:00	 1165.980 2017-07-07 00:00:00 -7.800
1219.730 1188.260 2017-07-12 00:00:00	 1223.200 2017-07-13 00:00:00 3.470
1198.730 1191.380 2017-07-14 00:00:00	 1197.730 2017-07-17 00:00:00 -1.000
1224.800 1199.490 2017-07-19 00:00:00	 1222.350 2017-07-20 00:00:00 -2.450
1245.600 1206.630 2017-07-21 00:00:00	 1265.350 2017-07-24 00:00:00 19.750
1285.750 1220.180 2017-07-25 00:00:00	 1278.000 2017-07-26 00:00:00 -7.750
1240.850 1232.970 2017-07-27 00:00:00	 1242.150 2017-07-28 00:00:00 1.300
1245.900 1235.310 2017-07-31 00:00:00	 1250.830 2017-08-01 00:00:00 4.930
1236.900 1238.510 2017-08-02 00:00:00	 1244.730 2017-08-03 00:00:00 7.830
1261.400 1246.340 2017-08-04 00:00:00	 1251.730 2017-08-07 00:00:00 -9.670
1251.530 1251.650 2017-08-08 00:00:00	 1256.000 2017-08-09 00:00:00 4.470
1255.730 1254.770 2017-08-10 00:00:00	 1248.030 2017-08-11 00:00:00 -7.700
1234.700 1249.890 2017-08-14 00:00:00	 1246.180 2017-08-16 00:00:00 11.480
1242.830 1247.760 2017-08-17 00:00:00	 1256.900 2017-08-18 00:00:00 14.070
1264.400 1250.130 2017-08-21 00:00:00	 1248.780 2017-08-22 00:00:00 -15.620
1244.730 1250.550 2017-08-23 00:00:00	 1248.300 2017-08-24 00:00:00 3.570
1243.650 1249.530 2017-08-28 00:00:00	 1235.430 2017-08-29 00:00:00 -8.220
1242.280 1247.710 2017-08-30 00:00:00	 1248.180 2017-08-31 00:00:00 5.900
1228.230 1245.190 2017-09-01 00:00:00	 1228.100 2017-09-04 00:00:00 -0.130
1242.180 1244.300 2017-09-05 00:00:00	 1226.600 2017-09-06 00:00:00 -15.580
1230.050 1241.990 2017-09-07 00:00:00	 1235.300 2017-09-08 00:00:00 5.250
1227.230 1237.790 2017-09-11 00:00:00	 1244.230 2017-09-12 00:00:00 17.000
1244.600 1237.450 2017-09-13 00:00:00	 1243.480 2017-09-14 00:00:00 -1.120
1253.030 1237.780 2017-09-15 00:00:00	 1249.530 2017-09-18 00:00:00 -3.500
1249.130 1239.280 2017-09-19 00:00:00	 1246.780 2017-09-20 00:00:00 -2.350
1262.450 1241.620 2017-09-21 00:00:00	 1251.800 2017-09-22 00:00:00 -10.650
1255.380 1244.260 2017-09-25 00:00:00	 1237.330 2017-09-26 00:00:00 -18.050
1247.500 1246.270 2017-09-27 00:00:00	 1238.230 2017-09-28 00:00:00 -9.270
1217.980 1245.820 2017-09-29 00:00:00	 1224.230 2017-10-03 00:00:00 6.250
1221.150 1242.710 2017-10-04 00:00:00	 1214.800 2017-10-05 00:00:00 -6.350
1223.330 1238.540 2017-10-06 00:00:00	 1227.050 2017-10-09 00:00:00 3.720
1229.630 1235.550 2017-10-10 00:00:00	 1250.180 2017-10-11 00:00:00 20.550
1274.100 1236.620 2017-10-12 00:00:00	 1279.300 2017-10-13 00:00:00 5.200
1297.280 1245.500 2017-10-17 00:00:00	 1293.300 2017-10-18 00:00:00 -3.980
1291.950 1252.610 2017-10-19 00:00:00	 1293.950 2017-10-23 00:00:00 2.000
1289.200 1262.670 2017-10-24 00:00:00	 1279.950 2017-10-25 00:00:00 -9.250
1269.430 1270.770 2017-10-26 00:00:00	 1292.150 2017-10-27 00:00:00 22.720
1308.100 1281.480 2017-10-30 00:00:00	 1312.000 2017-10-31 00:00:00 3.900
1301.430 1291.020 2017-11-01 00:00:00	 1313.080 2017-11-02 00:00:00 11.650
1310.050 1296.000 2017-11-03 00:00:00	 1332.780 2017-11-06 00:00:00 22.730
1355.030 1303.030 2017-11-07 00:00:00	 1367.500 2017-11-08 00:00:00 12.470
1368.200 1313.770 2017-11-09 00:00:00	 1354.380 2017-11-10 00:00:00 -13.820
1357.300 1330.060 2017-11-14 00:00:00	 1352.650 2017-11-15 00:00:00 -4.650
1373.330 1341.810 2017-11-16 00:00:00	 1353.650 2017-11-17 00:00:00 -19.680
1351.730 1347.900 2017-11-20 00:00:00	 1336.480 2017-11-21 00:00:00 -15.250
1340.330 1352.350 2017-11-22 00:00:00	 1340.630 2017-11-23 00:00:00 0.300
1344.030 1355.340 2017-11-24 00:00:00	 1342.930 2017-11-27 00:00:00 -1.100
1342.650 1352.700 2017-11-28 00:00:00	 1329.080 2017-11-29 00:00:00 -13.570
1318.500 1347.340 2017-11-30 00:00:00	 1314.980 2017-12-01 00:00:00 -3.520
1316.180 1339.800 2017-12-04 00:00:00	 1317.780 2017-12-05 00:00:00 1.600
1316.650 1333.260 2017-12-06 00:00:00	 1308.630 2017-12-07 00:00:00 -8.020
1300.750 1326.400 2017-12-08 00:00:00	 1330.550 2017-12-11 00:00:00 29.800
1306.080 1323.530 2017-12-12 00:00:00	 1314.200 2017-12-13 00:00:00 8.120
1278.900 1316.990 2017-12-14 00:00:00	 1272.800 2017-12-15 00:00:00 -6.100
1290.250 1308.240 2017-12-18 00:00:00	 1287.650 2017-12-19 00:00:00 -2.600
1294.480 1303.560 2017-12-20 00:00:00	 1297.850 2017-12-21 00:00:00 3.370
1323.380 1302.850 2017-12-22 00:00:00	 1324.730 2017-12-26 00:00:00 1.350
1309.950 1302.870 2017-12-27 00:00:00	 1313.480 2017-12-28 00:00:00 3.530
1350.600 1306.780 2017-12-29 00:00:00	 1322.800 2018-01-01 00:00:00 -27.800
1315.600 1306.900 2018-01-02 00:00:00	 1319.330 2018-01-03 00:00:00 3.730
1328.550 1310.820 2018-01-04 00:00:00	 1344.600 2018-01-05 00:00:00 16.050
1357.200 1320.730 2018-01-08 00:00:00	 1354.500 2018-01-09 00:00:00 -2.700
1403.300 1333.280 2018-01-10 00:00:00	 1395.250 2018-01-11 00:00:00 -8.050
1388.180 1344.860 2018-01-12 00:00:00	 1373.050 2018-01-15 00:00:00 -15.130
1425.430 1356.560 2018-01-16 00:00:00	 1444.480 2018-01-17 00:00:00 19.050
1459.100 1373.670 2018-01-18 00:00:00	 1479.650 2018-01-19 00:00:00 20.550
1558.200 1402.200 2018-01-22 00:00:00	 1551.000 2018-01-23 00:00:00 -7.200
1587.300 1437.230 2018-01-24 00:00:00	 1560.530 2018-01-25 00:00:00 -26.770
1599.430 1469.960 2018-01-29 00:00:00	 1576.430 2018-01-30 00:00:00 -23.000
1556.180 1496.730 2018-01-31 00:00:00	 1569.300 2018-02-01 00:00:00 13.120
1576.830 1522.640 2018-02-02 00:00:00	 1551.600 2018-02-05 00:00:00 -25.230
1498.630 1540.620 2018-02-06 00:00:00	 1477.530 2018-02-07 00:00:00 -21.100
1487.100 1544.980 2018-02-08 00:00:00	 1485.850 2018-02-09 00:00:00 -1.250
1483.650 1540.100 2018-02-12 00:00:00	 1455.900 2018-02-14 00:00:00 -27.750
1462.930 1524.420 2018-02-15 00:00:00	 1466.530 2018-02-16 00:00:00 3.600
1461.800 1507.880 2018-02-19 00:00:00	 1472.380 2018-02-20 00:00:00 10.580
1521.150 1497.940 2018-02-21 00:00:00	 1525.100 2018-02-22 00:00:00 3.950
1537.900 1492.000 2018-02-23 00:00:00	 1515.850 2018-02-26 00:00:00 -22.050
1521.180 1491.060 2018-02-27 00:00:00	 1517.530 2018-02-28 00:00:00 -3.650
1518.850 1496.190 2018-03-01 00:00:00	 1552.930 2018-03-05 00:00:00 34.080
1521.400 1503.670 2018-03-06 00:00:00	 1513.730 2018-03-07 00:00:00 -7.670
1501.980 1510.590 2018-03-08 00:00:00	 1517.050 2018-03-09 00:00:00 15.070
1526.080 1518.790 2018-03-12 00:00:00	 1443.400 2018-03-13 00:00:00 -82.680
1443.450 1511.170 2018-03-14 00:00:00	 1434.850 2018-03-15 00:00:00 -8.600
1412.850 1495.790 2018-03-16 00:00:00	 1415.500 2018-03-19 00:00:00 2.650
1432.430 1482.290 2018-03-20 00:00:00	 1428.380 2018-03-21 00:00:00 -4.050
1415.680 1468.550 2018-03-22 00:00:00	 1409.080 2018-03-23 00:00:00 -6.600
1408.500 1450.210 2018-03-26 00:00:00	 1423.850 2018-03-27 00:00:00 15.350
1424.580 1438.260 2018-03-28 00:00:00	 1454.830 2018-04-02 00:00:00 30.250
1455.450 1429.650 2018-04-04 00:00:00	 1478.980 2018-04-05 00:00:00 23.530
1475.150 1435.060 2018-04-06 00:00:00	 1461.950 2018-04-09 00:00:00 -13.200
1507.080 1447.710 2018-04-11 00:00:00	 1569.630 2018-04-12 00:00:00 62.550
1576.650 1469.300 2018-04-13 00:00:00	 1593.830 2018-04-16 00:00:00 17.180
1583.300 1494.980 2018-04-17 00:00:00	 1579.550 2018-04-18 00:00:00 -3.750
1595.580 1518.310 2018-04-19 00:00:00	 1701.230 2018-04-20 00:00:00 105.650
1704.330 1553.680 2018-04-23 00:00:00	 1692.830 2018-04-24 00:00:00 -11.500
1735.130 1588.930 2018-04-25 00:00:00	 1769.630 2018-04-26 00:00:00 34.500
1725.980 1628.820 2018-04-27 00:00:00	 1766.050 2018-04-30 00:00:00 40.070
1749.880 1667.400 2018-05-02 00:00:00	 1740.930 2018-05-03 00:00:00 -8.950
1740.380 1691.330 2018-05-04 00:00:00	 1710.480 2018-05-07 00:00:00 -29.900
1720.600 1709.470 2018-05-08 00:00:00	 1744.650 2018-05-09 00:00:00 24.050
1725.630 1730.550 2018-05-10 00:00:00	 1728.480 2018-05-11 00:00:00 2.850
1716.780 1733.390 2018-05-14 00:00:00	 1741.200 2018-05-15 00:00:00 24.420
1746.950 1737.690 2018-05-16 00:00:00	 1745.900 2018-05-17 00:00:00 -1.050
1751.030 1737.780 2018-05-18 00:00:00	 1778.380 2018-05-21 00:00:00 27.350
1754.450 1738.990 2018-05-22 00:00:00	 1747.550 2018-05-23 00:00:00 -6.900
1801.850 1743.850 2018-05-24 00:00:00	 1792.900 2018-05-25 00:00:00 -8.950
1751.030 1751.910 2018-05-28 00:00:00	 1761.750 2018-05-29 00:00:00 10.720
1757.050 1755.380 2018-05-30 00:00:00	 1741.050 2018-05-31 00:00:00 -16.000
1732.450 1757.400 2018-06-01 00:00:00	 1744.250 2018-06-04 00:00:00 11.800
1721.600 1755.800 2018-06-05 00:00:00	 1725.750 2018-06-06 00:00:00 4.150
1735.550 1753.260 2018-06-07 00:00:00	 1747.100 2018-06-08 00:00:00 11.550
1749.700 1750.680 2018-06-11 00:00:00	 1781.000 2018-06-12 00:00:00 31.300
1824.100 1754.660 2018-06-13 00:00:00	 1787.550 2018-06-14 00:00:00 -36.550
1840.050 1760.640 2018-06-15 00:00:00	 1829.000 2018-06-18 00:00:00 -11.050
1824.500 1770.260 2018-06-19 00:00:00	 1822.450 2018-06-20 00:00:00 -2.050
1819.350 1782.280 2018-06-21 00:00:00	 1809.800 2018-06-22 00:00:00 -9.550
1819.250 1793.940 2018-06-25 00:00:00	 1852.000 2018-06-26 00:00:00 32.750
1858.000 1811.700 2018-06-27 00:00:00	 1842.700 2018-06-28 00:00:00 -15.300
1847.750 1825.540 2018-06-29 00:00:00	 1851.350 2018-07-02 00:00:00 3.600
1874.050 1834.130 2018-07-03 00:00:00	 1866.150 2018-07-04 00:00:00 -7.900
1880.300 1842.620 2018-07-05 00:00:00	 1912.950 2018-07-06 00:00:00 32.650
1883.000 1852.790 2018-07-09 00:00:00	 1875.100 2018-07-10 00:00:00 -7.900
1979.900 1868.020 2018-07-11 00:00:00	 1971.350 2018-07-12 00:00:00 -8.550
1981.100 1891.120 2018-07-13 00:00:00	 1989.200 2018-07-16 00:00:00 8.100
2002.150 1911.220 2018-07-17 00:00:00	 2000.250 2018-07-18 00:00:00 -1.900
1981.400 1932.020 2018-07-19 00:00:00	 1996.600 2018-07-20 00:00:00 15.200
2005.650 1951.790 2018-07-23 00:00:00	 1999.000 2018-07-24 00:00:00 -6.650
1981.500 1968.510 2018-07-25 00:00:00	 1964.700 2018-07-26 00:00:00 -16.800
1943.750 1976.550 2018-07-27 00:00:00	 1944.600 2018-07-30 00:00:00 0.850
1940.200 1978.670 2018-07-31 00:00:00	 1976.500 2018-08-01 00:00:00 36.300
1948.400 1976.710 2018-08-02 00:00:00	 1979.450 2018-08-03 00:00:00 31.050
1967.350 1973.520 2018-08-07 00:00:00	 1974.000 2018-08-08 00:00:00 6.650
1974.350 1971.150 2018-08-09 00:00:00	 1993.100 2018-08-10 00:00:00 18.750
2000.150 1970.500 2018-08-13 00:00:00	 2003.550 2018-08-14 00:00:00 3.400
2008.500 1972.760 2018-08-16 00:00:00	 2012.750 2018-08-17 00:00:00 4.250
2009.950 1980.920 2018-08-20 00:00:00	 2017.650 2018-08-21 00:00:00 7.700
2035.100 1992.910 2018-08-23 00:00:00	 2043.000 2018-08-24 00:00:00 7.900
2050.900 2004.990 2018-08-27 00:00:00	 2069.200 2018-08-28 00:00:00 18.300
2072.000 2018.870 2018-08-29 00:00:00	 2082.400 2018-08-30 00:00:00 10.400
2078.400 2034.050 2018-08-31 00:00:00	 2052.900 2018-09-03 00:00:00 -25.500
2098.900 2045.370 2018-09-04 00:00:00	 2079.250 2018-09-05 00:00:00 -19.650
2075.300 2055.550 2018-09-06 00:00:00	 2079.850 2018-09-07 00:00:00 4.550
2080.750 2065.400 2018-09-10 00:00:00	 2046.250 2018-09-11 00:00:00 -34.500
2043.950 2068.070 2018-09-12 00:00:00	 2065.400 2018-09-14 00:00:00 21.450
2074.150 2071.340 2018-09-17 00:00:00	 2070.750 2018-09-18 00:00:00 -3.400
2077.900 2071.870 2018-09-19 00:00:00	 2103.150 2018-09-21 00:00:00 25.250
2198.450 2081.920 2018-09-24 00:00:00	 2183.200 2018-09-25 00:00:00 -15.250
2142.150 2094.320 2018-09-26 00:00:00	 2188.850 2018-09-27 00:00:00 46.700
2183.700 2109.890 2018-09-28 00:00:00	 2255.550 2018-10-01 00:00:00 71.850
2162.850 2128.310 2018-10-03 00:00:00	 2064.800 2018-10-04 00:00:00 -98.050
2102.650 2133.820 2018-10-05 00:00:00	 2077.550 2018-10-08 00:00:00 -25.100
2091.800 2135.950 2018-10-09 00:00:00	 2043.600 2018-10-10 00:00:00 -48.200
1979.950 2127.020 2018-10-11 00:00:00	 1918.300 2018-10-12 00:00:00 -61.650
1949.500 2096.030 2018-10-15 00:00:00	 1962.300 2018-10-16 00:00:00 12.800
1929.400 2065.060 2018-10-17 00:00:00	 1913.200 2018-10-19 00:00:00 -16.200
1903.000 2025.320 2018-10-22 00:00:00	 1843.650 2018-10-23 00:00:00 -59.350
1848.500 1973.440 2018-10-24 00:00:00	 1853.000 2018-10-25 00:00:00 4.500
1799.100 1936.630 2018-10-26 00:00:00	 1871.000 2018-10-29 00:00:00 71.900
1894.800 1907.810 2018-10-30 00:00:00	 1938.150 2018-10-31 00:00:00 43.350
1935.750 1897.120 2018-11-01 00:00:00	 1913.450 2018-11-02 00:00:00 -22.300
1890.850 1892.580 2018-11-05 00:00:00	 1932.700 2018-11-06 00:00:00 41.850
1942.150 1891.380 2018-11-07 00:00:00	 1909.200 2018-11-09 00:00:00 -32.950
1934.950 1898.460 2018-11-13 00:00:00	 1880.650 2018-11-14 00:00:00 -54.300
1872.850 1902.170 2018-11-15 00:00:00	 1886.600 2018-11-16 00:00:00 13.750
1902.450 1910.670 2018-11-19 00:00:00	 1878.250 2018-11-20 00:00:00 -24.200
1812.000 1900.480 2018-11-21 00:00:00	 1812.550 2018-11-22 00:00:00 0.550
1846.100 1886.870 2018-11-26 00:00:00	 1890.250 2018-11-27 00:00:00 44.150
1983.900 1890.480 2018-11-28 00:00:00	 1960.550 2018-11-29 00:00:00 -23.350
1968.250 1896.010 2018-11-30 00:00:00	 1982.400 2018-12-03 00:00:00 14.150
2010.850 1906.260 2018-12-04 00:00:00	 2006.750 2018-12-05 00:00:00 -4.100
1992.700 1923.830 2018-12-06 00:00:00	 1935.350 2018-12-07 00:00:00 -57.350
2034.000 1936.710 2018-12-10 00:00:00	 2000.000 2018-12-11 00:00:00 -34.000
2016.800 1960.030 2018-12-12 00:00:00	 2010.000 2018-12-14 00:00:00 -6.800
2010.000 1985.840 2018-12-17 00:00:00	 2150.800 2018-12-18 00:00:00 140.800
1968.450 2003.350 2018-12-19 00:00:00	 2200.000 2018-12-24 00:00:00 231.550
1999.600 2022.690 2018-12-26 00:00:00	 1896.050 2018-12-28 00:00:00 -103.550
2065.000 2020.390 2018-12-31 00:00:00	 2003.050 2019-01-01 00:00:00 -61.950
1900.000 2013.510 2019-01-02 00:00:00	 2055.000 2019-01-03 00:00:00 155.000
2241.000 2036.840 2019-01-04 00:00:00	 1900.000 2019-01-07 00:00:00 -341.000
1895.000 2021.000 2019-01-08 00:00:00	 1886.950 2019-01-09 00:00:00 -8.050
